Nombre del grupo: PE16_TP5_G05.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,58%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    7,69%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   37,50%
Control               C4. Da sugerencia u orientación           4%        11%                    4,33%
Evaluación            C5. Da opiniones                         21%        40%                    8,17%
Comunicación          C6. Da información                       14%        30%                   25,48%
Comunicación          C7. Pide información                      2%        11%                    0,48%
Evaluación            C8. Pide opinión                          1%         9%                    4,81%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,48%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,48%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W12.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   17,78%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    3,33%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   26,67%
Control               C4. Da sugerencia u orientación           4%        11%                    3,33%
Evaluación            C5. Da opiniones                         21%        40%                   11,11%
Comunicación          C6. Da información                       14%        30%                   32,22%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    4,44%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,11%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W0.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    5,24%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,52%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   26,70%
Control               C4. Da sugerencia u orientación           4%        11%                    8,38%
Evaluación            C5. Da opiniones                         21%        40%                   10,47%
Comunicación          C6. Da información                       14%        30%                   39,79%
Comunicación          C7. Pide información                      2%        11%                    2,62%
Evaluación            C8. Pide opinión                          1%         9%                    3,14%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,52%
Decisión              C10. Muestra desacuerdo                   3%        13%                    1,57%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,05%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W8.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,00%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   23,33%
Control               C4. Da sugerencia u orientación           4%        11%                   10,00%
Evaluación            C5. Da opiniones                         21%        40%                   16,67%
Comunicación          C6. Da información                       14%        30%                   33,33%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    6,67%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W2.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    6,62%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    3,97%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   35,76%
Control               C4. Da sugerencia u orientación           4%        11%                    6,62%
Evaluación            C5. Da opiniones                         21%        40%                    7,28%
Comunicación          C6. Da información                       14%        30%                   35,76%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    3,31%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,66%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W4.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    7,73%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                   12,12%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   32,58%
Control               C4. Da sugerencia u orientación           4%        11%                    3,48%
Evaluación            C5. Da opiniones                         21%        40%                    6,36%
Comunicación          C6. Da información                       14%        30%                   33,33%
Comunicación          C7. Pide información                      2%        11%                    1,67%
Evaluación            C8. Pide opinión                          1%         9%                    1,36%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,15%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,76%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,45%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W7.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   17,33%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   24,00%
Control               C4. Da sugerencia u orientación           4%        11%                   10,00%
Evaluación            C5. Da opiniones                         21%        40%                    4,67%
Comunicación          C6. Da información                       14%        30%                   34,67%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    2,67%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,67%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W1.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   15,28%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,94%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   37,50%
Control               C4. Da sugerencia u orientación           4%        11%                    5,56%
Evaluación            C5. Da opiniones                         21%        40%                    3,47%
Comunicación          C6. Da información                       14%        30%                   29,17%
Comunicación          C7. Pide información                      2%        11%                    0,69%
Evaluación            C8. Pide opinión                          1%         9%                    0,69%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,69%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W5.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   12,82%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   26,92%
Control               C4. Da sugerencia u orientación           4%        11%                    7,69%
Evaluación            C5. Da opiniones                         21%        40%                   11,54%
Comunicación          C6. Da información                       14%        30%                   29,49%
Comunicación          C7. Pide información                      2%        11%                    1,28%
Evaluación            C8. Pide opinión                          1%         9%                    7,69%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    1,28%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,28%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W6.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,81%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,31%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   35,14%
Control               C4. Da sugerencia u orientación           4%        11%                    4,50%
Evaluación            C5. Da opiniones                         21%        40%                   10,81%
Comunicación          C6. Da información                       14%        30%                   26,13%
Comunicación          C7. Pide información                      2%        11%                    0,90%
Evaluación            C8. Pide opinión                          1%         9%                    4,50%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,90%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W15.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    7,41%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    8,33%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   37,04%
Control               C4. Da sugerencia u orientación           4%        11%                    8,33%
Evaluación            C5. Da opiniones                         21%        40%                    8,33%
Comunicación          C6. Da información                       14%        30%                   28,70%
Comunicación          C7. Pide información                      2%        11%                    0,93%
Evaluación            C8. Pide opinión                          1%         9%                    0,93%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W09.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   19,23%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                    7,69%
Control               C4. Da sugerencia u orientación           4%        11%                   19,23%
Evaluación            C5. Da opiniones                         21%        40%                    0,00%
Comunicación          C6. Da información                       14%        30%                   26,92%
Comunicación          C7. Pide información                      2%        11%                    7,69%
Evaluación            C8. Pide opinión                          1%         9%                   15,38%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    3,85%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W3.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   17,18%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,13%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   26,38%
Control               C4. Da sugerencia u orientación           4%        11%                    7,36%
Evaluación            C5. Da opiniones                         21%        40%                    8,59%
Comunicación          C6. Da información                       14%        30%                   30,67%
Comunicación          C7. Pide información                      2%        11%                    1,84%
Evaluación            C8. Pide opinión                          1%         9%                    1,23%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,61%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T3_W12.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    7,49%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    5,35%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   29,14%
Control               C4. Da sugerencia u orientación           4%        11%                    6,15%
Evaluación            C5. Da opiniones                         21%        40%                   10,43%
Comunicación          C6. Da información                       14%        30%                   28,88%
Comunicación          C7. Pide información                      2%        11%                    4,55%
Evaluación            C8. Pide opinión                          1%         9%                    5,08%
Control               C9. Pide sugerencia u orientación         0%         5%                    1,07%
Decisión              C10. Muestra desacuerdo                   3%        13%                    1,07%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,80%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T3_W10.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   11,65%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,39%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   32,71%
Control               C4. Da sugerencia u orientación           4%        11%                   13,91%
Evaluación            C5. Da opiniones                         21%        40%                    7,52%
Comunicación          C6. Da información                       14%        30%                   18,80%
Comunicación          C7. Pide información                      2%        11%                    3,76%
Evaluación            C8. Pide opinión                          1%         9%                    4,51%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,75%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T3_W7.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    9,97%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    5,65%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   38,21%
Control               C4. Da sugerencia u orientación           4%        11%                    4,98%
Evaluación            C5. Da opiniones                         21%        40%                    5,65%
Comunicación          C6. Da información                       14%        30%                   30,56%
Comunicación          C7. Pide información                      2%        11%                    0,33%
Evaluación            C8. Pide opinión                          1%         9%                    3,65%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T3_W5.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,27%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                   11,99%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   36,82%
Control               C4. Da sugerencia u orientación           4%        11%                    3,60%
Evaluación            C5. Da opiniones                         21%        40%                    6,34%
Comunicación          C6. Da información                       14%        30%                   27,23%
Comunicación          C7. Pide información                      2%        11%                    1,03%
Evaluación            C8. Pide opinión                          1%         9%                    1,37%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,17%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,34%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,86%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T2_W9.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    5,09%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,36%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   33,45%
Control               C4. Da sugerencia u orientación           4%        11%                    6,91%
Evaluación            C5. Da opiniones                         21%        40%                   11,27%
Comunicación          C6. Da información                       14%        30%                   36,00%
Comunicación          C7. Pide información                      2%        11%                    1,45%
Evaluación            C8. Pide opinión                          1%         9%                    3,64%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,73%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,36%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,73%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T3_W14.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   16,57%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,57%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   32,57%
Control               C4. Da sugerencia u orientación           4%        11%                    5,71%
Evaluación            C5. Da opiniones                         21%        40%                    4,00%
Comunicación          C6. Da información                       14%        30%                   30,86%
Comunicación          C7. Pide información                      2%        11%                    1,14%
Evaluación            C8. Pide opinión                          1%         9%                    8,00%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,57%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W07.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   17,98%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   10,11%
Control               C4. Da sugerencia u orientación           4%        11%                   15,73%
Evaluación            C5. Da opiniones                         21%        40%                   11,24%
Comunicación          C6. Da información                       14%        30%                   26,97%
Comunicación          C7. Pide información                      2%        11%                    5,62%
Evaluación            C8. Pide opinión                          1%         9%                    5,62%
Control               C9. Pide sugerencia u orientación         0%         5%                    1,12%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    5,62%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W16.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,30%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    4,24%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   29,09%
Control               C4. Da sugerencia u orientación           4%        11%                    5,45%
Evaluación            C5. Da opiniones                         21%        40%                    6,06%
Comunicación          C6. Da información                       14%        30%                   40,61%
Comunicación          C7. Pide información                      2%        11%                    4,24%
Evaluación            C8. Pide opinión                          1%         9%                    0,00%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W04.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    6,40%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                   12,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   57,07%
Control               C4. Da sugerencia u orientación           4%        11%                    4,00%
Evaluación            C5. Da opiniones                         21%        40%                    3,47%
Comunicación          C6. Da información                       14%        30%                   13,87%
Comunicación          C7. Pide información                      2%        11%                    1,33%
Evaluación            C8. Pide opinión                          1%         9%                    1,33%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,27%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,27%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W13.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   18,92%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   21,62%
Control               C4. Da sugerencia u orientación           4%        11%                   13,51%
Evaluación            C5. Da opiniones                         21%        40%                   18,92%
Comunicación          C6. Da información                       14%        30%                   24,32%
Comunicación          C7. Pide información                      2%        11%                    2,70%
Evaluación            C8. Pide opinión                          1%         9%                    0,00%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W02.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    8,50%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    5,66%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   36,17%
Control               C4. Da sugerencia u orientación           4%        11%                    3,92%
Evaluación            C5. Da opiniones                         21%        40%                    8,50%
Comunicación          C6. Da información                       14%        30%                   34,20%
Comunicación          C7. Pide información                      2%        11%                    0,87%
Evaluación            C8. Pide opinión                          1%         9%                    1,53%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,65%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W01.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    5,77%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    1,92%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   26,92%
Control               C4. Da sugerencia u orientación           4%        11%                    3,85%
Evaluación            C5. Da opiniones                         21%        40%                    9,62%
Comunicación          C6. Da información                       14%        30%                   44,23%
Comunicación          C7. Pide información                      2%        11%                    3,85%
Evaluación            C8. Pide opinión                          1%         9%                    1,92%
Control               C9. Pide sugerencia u orientación         0%         5%                    1,92%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W05.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    3,45%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                   20,69%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   17,24%
Control               C4. Da sugerencia u orientación           4%        11%                   10,34%
Evaluación            C5. Da opiniones                         21%        40%                    6,90%
Comunicación          C6. Da información                       14%        30%                   34,48%
Comunicación          C7. Pide información                      2%        11%                    6,90%
Evaluación            C8. Pide opinión                          1%         9%                    0,00%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W08.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   14,92%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    7,33%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   19,11%
Control               C4. Da sugerencia u orientación           4%        11%                   10,47%
Evaluación            C5. Da opiniones                         21%        40%                    9,95%
Comunicación          C6. Da información                       14%        30%                   20,42%
Comunicación          C7. Pide información                      2%        11%                    4,71%
Evaluación            C8. Pide opinión                          1%         9%                    4,45%
Control               C9. Pide sugerencia u orientación         0%         5%                    2,36%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,26%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    5,50%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,52%


Nombre del grupo: GA02.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    7,29%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                   12,25%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   41,40%
Control               C4. Da sugerencia u orientación           4%        11%                    3,88%
Evaluación            C5. Da opiniones                         21%        40%                    4,19%
Comunicación          C6. Da información                       14%        30%                   28,37%
Comunicación          C7. Pide información                      2%        11%                    1,24%
Evaluación            C8. Pide opinión                          1%         9%                    0,31%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,16%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,62%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,31%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: GA05.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    9,16%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    4,39%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   51,35%
Control               C4. Da sugerencia u orientación           4%        11%                    2,84%
Evaluación            C5. Da opiniones                         21%        40%                    1,81%
Comunicación          C6. Da información                       14%        30%                   26,45%
Comunicación          C7. Pide información                      2%        11%                    0,77%
Evaluación            C8. Pide opinión                          1%         9%                    0,65%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    1,94%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,65%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: GA01.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    9,27%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,95%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   41,31%
Control               C4. Da sugerencia u orientación           4%        11%                    3,09%
Evaluación            C5. Da opiniones                         21%        40%                    5,02%
Comunicación          C6. Da información                       14%        30%                   31,66%
Comunicación          C7. Pide información                      2%        11%                    0,77%
Evaluación            C8. Pide opinión                          1%         9%                    0,58%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,19%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,16%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugx8oyvg2lNIRMHT1Hh4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   50,00%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   16,67%
Control               C4. Da sugerencia u orientación           4%        11%                    0,00%
Evaluación            C5. Da opiniones                         21%        40%                    0,00%
Comunicación          C6. Da información                       14%        30%                   33,33%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    0,00%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: T1_W15.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   12,14%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,43%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   30,00%
Control               C4. Da sugerencia u orientación           4%        11%                   10,00%
Evaluación            C5. Da opiniones                         21%        40%                    5,00%
Comunicación          C6. Da información                       14%        30%                   30,00%
Comunicación          C7. Pide información                      2%        11%                    1,43%
Evaluación            C8. Pide opinión                          1%         9%                    5,00%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: GA06.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    9,37%
