Nombre del grupo: Ugxf5czF8iscF8Z49XV4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    4,93%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   29,60%
Control               C4. Da sugerencia u orientación           4%        11%                    5,38%
Evaluación            C5. Da opiniones                         21%        40%                    6,73%
Comunicación          C6. Da información                       14%        30%                   34,08%
Comunicación          C7. Pide información                      2%        11%                    2,24%
Evaluación            C8. Pide opinión                          1%         9%                    1,79%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    1,79%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,90%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgxozwuiUZc3uvhVpGV4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   11,47%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,76%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   29,41%
Control               C4. Da sugerencia u orientación           4%        11%                    7,35%
Evaluación            C5. Da opiniones                         21%        40%                    8,53%
Comunicación          C6. Da información                       14%        30%                   32,35%
Comunicación          C7. Pide información                      2%        11%                    1,18%
Evaluación            C8. Pide opinión                          1%         9%                    2,65%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,29%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgwixAAITUhZqZkpscp4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,23%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   31,82%
Control               C4. Da sugerencia u orientación           4%        11%                   10,23%
Evaluación            C5. Da opiniones                         21%        40%                   11,36%
Comunicación          C6. Da información                       14%        30%                   27,27%
Comunicación          C7. Pide información                      2%        11%                    2,27%
Evaluación            C8. Pide opinión                          1%         9%                    4,55%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    2,27%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgyZMxQ03pS76frmdrR4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    9,26%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    8,33%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   31,48%
Control               C4. Da sugerencia u orientación           4%        11%                    6,48%
Evaluación            C5. Da opiniones                         21%        40%                   10,19%
Comunicación          C6. Da información                       14%        30%                   33,33%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    0,93%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgyUlU8VH-WiPpiuna54AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    7,45%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,38%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   31,91%
Control               C4. Da sugerencia u orientación           4%        11%                    5,32%
Evaluación            C5. Da opiniones                         21%        40%                    9,57%
Comunicación          C6. Da información                       14%        30%                   35,11%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    3,19%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,06%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugwc0SX_I7AXlo59Msx4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   11,36%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    9,09%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   24,24%
Control               C4. Da sugerencia u orientación           4%        11%                    6,82%
Evaluación            C5. Da opiniones                         21%        40%                    9,09%
Comunicación          C6. Da información                       14%        30%                   36,36%
Comunicación          C7. Pide información                      2%        11%                    1,52%
Evaluación            C8. Pide opinión                          1%         9%                    1,52%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgzJValDrT2YRBd5u114AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    9,45%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    5,86%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   30,94%
Control               C4. Da sugerencia u orientación           4%        11%                    6,84%
Evaluación            C5. Da opiniones                         21%        40%                   10,75%
Comunicación          C6. Da información                       14%        30%                   30,62%
Comunicación          C7. Pide información                      2%        11%                    1,63%
Evaluación            C8. Pide opinión                          1%         9%                    3,26%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,33%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,33%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugxm7dFEZLSvwu04Lb14AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   16,16%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    5,05%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   27,27%
Control               C4. Da sugerencia u orientación           4%        11%                    5,05%
Evaluación            C5. Da opiniones                         21%        40%                    7,07%
Comunicación          C6. Da información                       14%        30%                   37,37%
Comunicación          C7. Pide información                      2%        11%                    1,01%
Evaluación            C8. Pide opinión                          1%         9%                    1,01%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugw6qWBc1psUy5vKX854AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   12,17%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,68%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   38,19%
Control               C4. Da sugerencia u orientación           4%        11%                    2,63%
Evaluación            C5. Da opiniones                         21%        40%                    5,73%
Comunicación          C6. Da información                       14%        30%                   31,50%
Comunicación          C7. Pide información                      2%        11%                    0,48%
Evaluación            C8. Pide opinión                          1%         9%                    1,43%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,24%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,72%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,24%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugwo5iiVgTAkXilnAQJ4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   15,13%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    5,17%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   36,16%
Control               C4. Da sugerencia u orientación           4%        11%                    7,01%
Evaluación            C5. Da opiniones                         21%        40%                    6,64%
Comunicación          C6. Da información                       14%        30%                   26,57%
Comunicación          C7. Pide información                      2%        11%                    0,74%
Evaluación            C8. Pide opinión                          1%         9%                    1,85%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,74%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgxzrjqiNK-b6CC4M-t4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    7,55%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    8,07%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   23,70%
Control               C4. Da sugerencia u orientación           4%        11%                    6,77%
Evaluación            C5. Da opiniones                         21%        40%                    6,77%
Comunicación          C6. Da información                       14%        30%                   41,93%
Comunicación          C7. Pide información                      2%        11%                    0,52%
Evaluación            C8. Pide opinión                          1%         9%                    3,39%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,78%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,26%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,26%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgxgzK61tPtpW5e7X0h4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   11,76%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,37%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   31,37%
Control               C4. Da sugerencia u orientación           4%        11%                    4,17%
Evaluación            C5. Da opiniones                         21%        40%                    5,15%
Comunicación          C6. Da información                       14%        30%                   35,78%
Comunicación          C7. Pide información                      2%        11%                    1,72%
Evaluación            C8. Pide opinión                          1%         9%                    2,21%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,25%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,74%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,49%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgzdwhD54iYqKczFriF4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   22,73%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    4,55%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                    4,55%
Control               C4. Da sugerencia u orientación           4%        11%                    0,00%
Evaluación            C5. Da opiniones                         21%        40%                    4,55%
Comunicación          C6. Da información                       14%        30%                   59,09%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    4,55%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgzjScPrjdXAVnfE0s54AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,79%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    4,15%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   31,95%
Control               C4. Da sugerencia u orientación           4%        11%                    4,56%
Evaluación            C5. Da opiniones                         21%        40%                    9,96%
Comunicación          C6. Da información                       14%        30%                   34,02%
Comunicación          C7. Pide información                      2%        11%                    0,41%
Evaluación            C8. Pide opinión                          1%         9%                    3,32%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,41%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,41%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgzyaE58I3buWlFNinp4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    8,17%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    5,97%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   28,02%
Control               C4. Da sugerencia u orientación           4%        11%                    7,26%
Evaluación            C5. Da opiniones                         21%        40%                    9,47%
Comunicación          C6. Da información                       14%        30%                   36,58%
Comunicación          C7. Pide información                      2%        11%                    1,43%
Evaluación            C8. Pide opinión                          1%         9%                    2,08%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,39%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,39%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,26%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgwH3OjR7qta-WPArql4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    8,69%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    4,29%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   23,82%
Control               C4. Da sugerencia u orientación           4%        11%                    8,80%
Evaluación            C5. Da opiniones                         21%        40%                    7,73%
Comunicación          C6. Da información                       14%        30%                   30,15%
Comunicación          C7. Pide información                      2%        11%                    5,69%
Evaluación            C8. Pide opinión                          1%         9%                    3,11%
Control               C9. Pide sugerencia u orientación         0%         5%                    1,07%
Decisión              C10. Muestra desacuerdo                   3%        13%                    4,29%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,39%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,97%


Nombre del grupo: UgzbDzAe4W8wlnY7LBh4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   16,67%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    7,69%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   32,05%
Control               C4. Da sugerencia u orientación           4%        11%                   15,38%
Evaluación            C5. Da opiniones                         21%        40%                    0,00%
Comunicación          C6. Da información                       14%        30%                   25,64%
Comunicación          C7. Pide información                      2%        11%                    1,28%
Evaluación            C8. Pide opinión                          1%         9%                    1,28%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgxnJvfSDKPLQDQKjux4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   13,43%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    5,04%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   28,54%
Control               C4. Da sugerencia u orientación           4%        11%                    4,56%
Evaluación            C5. Da opiniones                         21%        40%                    9,11%
Comunicación          C6. Da información                       14%        30%                   34,53%
Comunicación          C7. Pide información                      2%        11%                    1,68%
Evaluación            C8. Pide opinión                          1%         9%                    2,40%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,48%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,24%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugw_Ogmshd6DetC7Mw54AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   33,33%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   66,67%
Control               C4. Da sugerencia u orientación           4%        11%                    0,00%
Evaluación            C5. Da opiniones                         21%        40%                    0,00%
Comunicación          C6. Da información                       14%        30%                    0,00%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    0,00%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgwNq1XXcoIDYwRxlr54AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,58%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    7,69%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   37,50%
Control               C4. Da sugerencia u orientación           4%        11%                    4,33%
Evaluación            C5. Da opiniones                         21%        40%                    8,17%
Comunicación          C6. Da información                       14%        30%                   25,48%
Comunicación          C7. Pide información                      2%        11%                    0,48%
Evaluación            C8. Pide opinión                          1%         9%                    4,81%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,48%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,48%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugyd0m2LiF0paHSC6pd4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   17,78%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    3,33%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   26,67%
Control               C4. Da sugerencia u orientación           4%        11%                    3,33%
Evaluación            C5. Da opiniones                         21%        40%                   11,11%
Comunicación          C6. Da información                       14%        30%                   32,22%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    4,44%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,11%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgyUgdTwUU8wDQHW0md4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    5,24%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,52%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   26,70%
Control               C4. Da sugerencia u orientación           4%        11%                    8,38%
Evaluación            C5. Da opiniones                         21%        40%                   10,47%
Comunicación          C6. Da información                       14%        30%                   39,79%
Comunicación          C7. Pide información                      2%        11%                    2,62%
Evaluación            C8. Pide opinión                          1%         9%                    3,14%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,52%
Decisión              C10. Muestra desacuerdo                   3%        13%                    1,57%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,05%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgxKJ_J8JZFLJ6wWiXR4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,00%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   23,33%
Control               C4. Da sugerencia u orientación           4%        11%                   10,00%
Evaluación            C5. Da opiniones                         21%        40%                   16,67%
Comunicación          C6. Da información                       14%        30%                   33,33%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    6,67%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugxqs7UJncDEqYyjhmd4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    6,62%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    3,97%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   35,76%
Control               C4. Da sugerencia u orientación           4%        11%                    6,62%
Evaluación            C5. Da opiniones                         21%        40%                    7,28%
Comunicación          C6. Da información                       14%        30%                   35,76%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    3,31%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,66%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugyiio11WOCOoF6iL4B4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    7,73%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                   12,12%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   32,58%
Control               C4. Da sugerencia u orientación           4%        11%                    3,48%
Evaluación            C5. Da opiniones                         21%        40%                    6,36%
Comunicación          C6. Da información                       14%        30%                   33,33%
Comunicación          C7. Pide información                      2%        11%                    1,67%
Evaluación            C8. Pide opinión                          1%         9%                    1,36%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,15%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,76%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,45%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgypsxEoE50ib0fnNwN4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   17,33%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   24,00%
Control               C4. Da sugerencia u orientación           4%        11%                   10,00%
Evaluación            C5. Da opiniones                         21%        40%                    4,67%
Comunicación          C6. Da información                       14%        30%                   34,67%
Comunicación          C7. Pide información                      2%        11%                    0,00%
Evaluación            C8. Pide opinión                          1%         9%                    2,67%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,67%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgwUhk61L1vEUOvbnRN4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   15,28%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,94%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   37,50%
Control               C4. Da sugerencia u orientación           4%        11%                    5,56%
Evaluación            C5. Da opiniones                         21%        40%                    3,47%
Comunicación          C6. Da información                       14%        30%                   29,17%
Comunicación          C7. Pide información                      2%        11%                    0,69%
Evaluación            C8. Pide opinión                          1%         9%                    0,69%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,69%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgxWQWlp915ZV7xNCqp4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   12,82%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   26,92%
Control               C4. Da sugerencia u orientación           4%        11%                    7,69%
Evaluación            C5. Da opiniones                         21%        40%                   11,54%
Comunicación          C6. Da información                       14%        30%                   29,49%
Comunicación          C7. Pide información                      2%        11%                    1,28%
Evaluación            C8. Pide opinión                          1%         9%                    7,69%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    1,28%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    1,28%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: Ugxgl6aG9LRkCb_hxPN4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   10,81%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    6,31%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   35,14%
Control               C4. Da sugerencia u orientación           4%        11%                    4,50%
Evaluación            C5. Da opiniones                         21%        40%                   10,81%
Comunicación          C6. Da información                       14%        30%                   26,13%
Comunicación          C7. Pide información                      2%        11%                    0,90%
Evaluación            C8. Pide opinión                          1%         9%                    4,50%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,90%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgwqizzvUJIMjkNfFAR4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                    7,41%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    8,33%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                   37,04%
Control               C4. Da sugerencia u orientación           4%        11%                    8,33%
Evaluación            C5. Da opiniones                         21%        40%                    8,33%
Comunicación          C6. Da información                       14%        30%                   28,70%
Comunicación          C7. Pide información                      2%        11%                    0,93%
Evaluación            C8. Pide opinión                          1%         9%                    0,93%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    0,00%
Reducción de tensión  C11. Muestra tensión o molestia           1%        10%                    0,00%
Reintegración         C12. Muestra antagonismo                  0%         7%                    0,00%


Nombre del grupo: UgwXNbATFPIxL2bRrXV4AaABAQ.arff

Conflicto             Conducta                           Lím. Inf.  Lím. Sup.   Resultado del análisis
Reintegración         C1. Muestra solidaridad                   0%         5%                   19,23%
Reducción de tensión  C2. Muestra relajamiento                  3%        14%                    0,00%
Decisión              C3. Muestra acuerdo o aprueba             6%        20%                    7,69%
Control               C4. Da sugerencia u orientación           4%        11%                   19,23%
Evaluación            C5. Da opiniones                         21%        40%                    0,00%
Comunicación          C6. Da información                       14%        30%                   26,92%
Comunicación          C7. Pide información                      2%        11%                    7,69%
Evaluación            C8. Pide opinión                          1%         9%                   15,38%
Control               C9. Pide sugerencia u orientación         0%         5%                    0,00%
Decisión              C10. Muestra desacuerdo                   3%        13%                    3,85%
